,post_id,post_created,post_text,user_id,followers,friends,favourites,statuses,retweets,label
13190,811810856451403776,Thu Dec 22 05:49:25 +0000 2016,"@FoxNews @chrismrutledge Does the word Putin mean anything to you!! 37% of trump voters like Putin!   You know, the… https://t.co/8u8yYfSCSn",145626605,126,621,22,2111,0,0
13191,811809045103464449,Thu Dec 22 05:42:13 +0000 2016,@Slate A Department Store mannequin is our new Vice President! But there is one difference.....................the mannequin has a heart!,145626605,126,621,22,2111,0,0
13192,811808408571703297,Thu Dec 22 05:39:41 +0000 2016,@TIME  yeah and I'm Bat Man!! https://t.co/qHkyOFmAtp,145626605,126,621,22,2111,0,0
13193,811807738154065920,Thu Dec 22 05:37:02 +0000 2016,"@TBIMobile  What a collections of fools!!!!  Jerry Brown manages an economy twice the size of Putins, better than P… https://t.co/Mi9mlXYt1G",145626605,126,621,22,2111,0,0
13194,811807120098201600,Thu Dec 22 05:34:34 +0000 2016,@TruthFeedNews Trump stuck to you and your family for the rest of your life,145626605,126,621,22,2111,0,0
13195,811806869702459393,Thu Dec 22 05:33:35 +0000 2016,@BarbMuenchen Wrong witch you broom stick!!!!,145626605,126,621,22,2111,0,0
13196,811806652710195201,Thu Dec 22 05:32:43 +0000 2016,"@Trump_World @AnnCoulter MAN what a chin!!!   No heart, narcissist, crook &amp; friend of ann coulter!!!! https://t.co/U5mpXtAjlR",145626605,126,621,22,2111,0,0
13197,811805956539613184,Thu Dec 22 05:29:57 +0000 2016,@realDonaldTrump Fox provided you with more than HC spent you dip stick!!! https://t.co/zbCem6DDO5,145626605,126,621,22,2111,0,0
13198,811805151665278976,Thu Dec 22 05:26:45 +0000 2016,"@submergingmkt 

One of the top propagandist in the US..............Joe @JoeNBC      Duel tasks, one open, one not… https://t.co/DZVVV7CKgg",145626605,126,621,22,2111,0,0
13199,811803593036677120,Thu Dec 22 05:20:33 +0000 2016,"@taxjustice @submergingmkt ALL THE TIME the truth was right in front of all to see!

What category do you fit in? https://t.co/UbisLG6RtS",145626605,126,621,22,2111,0,0
13200,811802500676337664,Thu Dec 22 05:16:13 +0000 2016,@SpeakerRyan  You and the GOP/Alt-Right have failed the nation! Obstruction is your motto! Not anything for citizen… https://t.co/44WMmXWzD8,145626605,126,621,22,2111,0,0
13201,811799864430526464,Thu Dec 22 05:05:44 +0000 2016,"@gbvoces1 @DavidCayJ @Lawrence @TheLastWord @SykesCharlie 

Joe Scarborough has been a undeclared propagandist for… https://t.co/pYdCCjyrOb",145626605,126,621,22,2111,1,0
13202,811798333861793794,Thu Dec 22 04:59:39 +0000 2016,@DavidCayJ @Lawrence @TheLastWord @SykesCharlie  great apperance!,145626605,126,621,22,2111,0,0
13203,811797598986240001,Thu Dec 22 04:56:44 +0000 2016,"@POLITICOMag Russia economy is1/2 the size of California's,but he has at least 1500 atomic warheads &amp; NO HEART! Tru… https://t.co/sDxEIoch2d",145626605,126,621,22,2111,0,0
13204,811796522044166144,Thu Dec 22 04:52:27 +0000 2016,"@POLITICOMag 

A great idea for a smart man................... https://t.co/ZkS56gpkrf",145626605,126,621,22,2111,0,0
13205,811796313373343745,Thu Dec 22 04:51:38 +0000 2016,"@POLITICOMag 

Ask W.! He looked in his eyes! https://t.co/roKG6PUbLy",145626605,126,621,22,2111,0,0
13206,811795937160994816,Thu Dec 22 04:50:08 +0000 2016,"@POLITICOMag 

I was referred by the transition people to the 400 pound man in the bed! https://t.co/kvA4yIbAjM",145626605,126,621,22,2111,0,0
13207,811706124634308608,Wed Dec 21 22:53:15 +0000 2016,@Salon New't telling us we need new approach to political ethics?  There are no political ethics left!! Trump dispo… https://t.co/hkaHZ8O0rW,145626605,126,621,22,2111,0,0
13208,811704064706629632,Wed Dec 21 22:45:04 +0000 2016,"@Salon Now there is a Trump type winner......................cash in dude, every other Trump supporter is including… https://t.co/ADxraWLOYb",145626605,126,621,22,2111,0,0
13209,811695992991006721,Wed Dec 21 22:12:59 +0000 2016,Trump's Nazi Followers Are Already Openly Targeting Jews In Montana https://t.co/5RgJKRRdIl,145626605,126,621,22,2111,0,0
13210,811695935780716544,Wed Dec 21 22:12:46 +0000 2016,Trump's Nazi Followers Are Already Openly Targeting Jews In Montana https://t.co/7DktV5g2N7,145626605,126,621,22,2111,0,0
13211,811695734919663616,Wed Dec 21 22:11:58 +0000 2016,Trump's Nazi Followers Are Already Openly Targeting Jews In Montana //2016/12/donald-trump-montana-nazis/ via @thedailybanter,145626605,126,621,22,2111,0,0
13212,811694951255965696,Wed Dec 21 22:08:51 +0000 2016,Trump's Nazi Followers Are Already Openly Targeting Jews In Montana https://t.co/F1AH907Zbk via @thedailybanter,145626605,126,621,22,2111,0,0
13213,811327238297698304,Tue Dec 20 21:47:41 +0000 2016,Manchurian President Trump Doesn't List Russia Among Department Of Defense Priorities via @politicususa https://t.co/Qm7cPaee9G,145626605,126,621,22,2111,0,0
13214,811324303023087616,Tue Dec 20 21:36:02 +0000 2016,@thehill Under cover agent for GOP in charge!  No one else at fault....YOU DID THIS TO YOUR FAMILY! https://t.co/ivAiVrt2cg,145626605,126,621,22,2111,0,0
13215,811323822691459072,Tue Dec 20 21:34:07 +0000 2016,do you think trump will get divorced and married again? https://t.co/upgnYAVjI7,145626605,126,621,22,2111,0,0
13216,811323115846279168,Tue Dec 20 21:31:19 +0000 2016,"@PaulManafort Trump GROUP is repugnant, propagandist for PUTIN and lap dogs for Fox!  Other than that I guess you c… https://t.co/nFMXii2qPE",145626605,126,621,22,2111,0,0
13217,811322240901980160,Tue Dec 20 21:27:50 +0000 2016,"@PaulManafort   Turns out you're a lair, DRT is a lair and both are EVIL!",145626605,126,621,22,2111,0,0
13218,811322000518119424,Tue Dec 20 21:26:53 +0000 2016,"@realDonaldTrump @PaulManafort   25 year old plane, 70 year old fool! https://t.co/VnGi4YUAKk",145626605,126,621,22,2111,0,0
13219,811321701610962944,Tue Dec 20 21:25:41 +0000 2016,"@PaulManafort @HillaryClinton @foxandfriends   Do yoou feel an Obama 3rd term would offer...........4.6%, NO Wars,… https://t.co/fCc7O0t9Lf",145626605,126,621,22,2111,0,0
13220,811320899207106560,Tue Dec 20 21:22:30 +0000 2016,@PaulManafort Skunk from Russia............................. https://t.co/RXmPNdeKr5,145626605,126,621,22,2111,0,0
13221,811320309362069505,Tue Dec 20 21:20:10 +0000 2016,@PaulManafort 4.6%  National.......NOV 2016     Mich------4.9%      Wis-------4.1%        Penn 5.7%     ----Ohio 4.… https://t.co/gJ7SRQiWLv,145626605,126,621,22,2111,0,0
13222,811319641528303621,Tue Dec 20 21:17:30 +0000 2016,"@PaulManafort 2,800,000? What happened to you guys, lost the popular vote......no mandate!!! https://t.co/VL7fzDnZuH",145626605,126,621,22,2111,0,0
13223,811319224782168064,Tue Dec 20 21:15:51 +0000 2016,@PaulManafort You and PUTIN? https://t.co/vP2AChDZLi,145626605,126,621,22,2111,0,0
13224,811317758969479169,Tue Dec 20 21:10:01 +0000 2016,@glennbeck Worried: Joe Scarbrough is a propagandist! I've watched him since he came on. He has a well formed team/… https://t.co/WIKi4KK3w6,145626605,126,621,22,2111,0,0
13225,811315695212462080,Tue Dec 20 21:01:49 +0000 2016,"@thenation TRUMP:enough billionaires to finance a coup, enough Generals to run it, enough US fools to support it (3… https://t.co/tTUftXb2y3",145626605,126,621,22,2111,6,0
13226,811314658728677376,Tue Dec 20 20:57:42 +0000 2016,"@WSJ Mr. Comey, Name will go down in history! It will be in a list of incompetent characters that one way of anothe… https://t.co/Va89AgZnIH",145626605,126,621,22,2111,1,0
13227,811312809015443456,Tue Dec 20 20:50:21 +0000 2016,@MelissaFazli      Love that chin!!!!!!! https://t.co/cf8fqf4EMw,145626605,126,621,22,2111,0,0
13228,811309144749867008,Tue Dec 20 20:35:48 +0000 2016,"@RightWingWatch An Evangelical!!!!! Lies, mis-information, hatred,Fake News and stupid!!!!  unemloyment rate Nov. 2… https://t.co/TszBWdSvrm",145626605,126,621,22,2111,1,0
13229,811308005107126273,Tue Dec 20 20:31:16 +0000 2016,@transition2017 @SenCapito Dumber than Trump!!! https://t.co/d0IeGScic8,145626605,126,621,22,2111,0,0
13230,811306329042198528,Tue Dec 20 20:24:36 +0000 2016,Joe @JoeNBC  If US was bombing civilians in Syria instead of Russians would you be happy! The way it sounds every s… https://t.co/EK5zDIi411,145626605,126,621,22,2111,0,0
13231,811301854546198530,Tue Dec 20 20:06:50 +0000 2016,"@Trump_World Tweet, Tweet, Tweet until you tweet yourself to (sleep). Kinda like a hot bottle of MILK!",145626605,126,621,22,2111,0,0
13232,811301436105654272,Tue Dec 20 20:05:10 +0000 2016,"@TrumpD2016 Another Billionaire Today????    Come ON!!!        You're going to help the middle class, unemployed?… https://t.co/hqIBA8Qggx",145626605,126,621,22,2111,0,0
13233,811300613099241473,Tue Dec 20 20:01:54 +0000 2016,"@realDonaldTrump You're It, No you""re it, NO you're IT!!!!! https://t.co/YDwKaFRolk",145626605,126,621,22,2111,0,0
13234,811254491068661760,Tue Dec 20 16:58:37 +0000 2016,@SteveSchmidtSES Ego is a nasty thing sometimes!,145626605,126,621,22,2111,0,0
13235,811253772752158720,Tue Dec 20 16:55:46 +0000 2016,@SteveSchmidtSES You live in a great paradise!!!! https://t.co/R8jpyJBUwF,145626605,126,621,22,2111,0,0
13236,811249017418039296,Tue Dec 20 16:36:52 +0000 2016,"@angepurs @mrssmcdaniel @ASlavitt @WhiteHouse @POTUS That's a Putin,Trump type remedy! https://t.co/6ug4SKiWG5",145626605,126,621,22,2111,0,0
13237,811248703231115265,Tue Dec 20 16:35:37 +0000 2016,"@angepurs @ASlavitt @WhiteHouse @POTUS Can you imagine being a part of lying to 30,000,000 people about something a… https://t.co/aJ64ezFlFt",145626605,126,621,22,2111,0,0
13238,811205663129042944,Tue Dec 20 13:44:36 +0000 2016,⚡️ “Report: Kuwait pressured to move event to Trump hotel” WHAT WILL HE PRESSURE YOU FOR??? or HIS ALT-RIGHT PALS?… https://t.co/LvfyjLTxmR,145626605,126,621,22,2111,0,0
13239,811204633796505600,Tue Dec 20 13:40:30 +0000 2016,"Why the State Department Is Worried About Donald Trump and His Tweets https://t.co/QAf0ARdU5p

Put tis in your bannon pipe smoke it!",145626605,126,621,22,2111,0,0
13240,811201461426196480,Tue Dec 20 13:27:54 +0000 2016,@davidfrum Trump is mentally tilted!  Everything in his future will tilt to the personal gain of Trump! https://t.co/kej9mO5KSO,145626605,126,621,22,2111,0,0
13241,811199353989857284,Tue Dec 20 13:19:32 +0000 2016,"@politico @joshgerstein A GREAT Man. Has to be sued to get repayment for swindled money from Trump U students! Yes,… https://t.co/SejV8aSOxz",145626605,126,621,22,2111,0,0
13242,811197591471923200,Tue Dec 20 13:12:31 +0000 2016,@Salon Look at those clinched lips!  Mussolini comes to mind!,145626605,126,621,22,2111,0,0
13243,811197379886063616,Tue Dec 20 13:11:41 +0000 2016,"@Salon TWO OLD POMPOUS DUDES think about 2 people in both countries!

combined populations, 500,000,000 citizens an… https://t.co/AtpKMCY3lB",145626605,126,621,22,2111,0,0
13244,811194346766790656,Tue Dec 20 12:59:38 +0000 2016,@realDonaldTrump Another billionaire to the cabinet today! How many do you need to bolster your self-esteem? Maybe… https://t.co/dDOTe9hZrD,145626605,126,621,22,2111,0,0
13245,811193296311689216,Tue Dec 20 12:55:27 +0000 2016,"@realDonaldTrump FULL of yourself??  Remember, no matter what you think of yourself/office you're ONLY 1 OF 330,000… https://t.co/ERVjOVeQRD",145626605,126,621,22,2111,0,0
13246,811192389201182720,Tue Dec 20 12:51:51 +0000 2016,"@realDonaldTrump Remember, when you have to make decisions regarding WAR this crowd won't be in the OVAL office wit… https://t.co/QTWIbrhwKW",145626605,126,621,22,2111,0,0
13247,811190774872293376,Tue Dec 20 12:45:26 +0000 2016,"@realDonaldTrump This is lie! However, your crowd did much worse at every ""selfish"" rally you held all year!!!!! https://t.co/wpB9fCQTfo",145626605,126,621,22,2111,0,0
13248,811190139141689344,Tue Dec 20 12:42:55 +0000 2016,"@realDonaldTrump NO GRACE IN HIS SOUL!!Can't say thanks without trashing someone!POMPOUS PERSON,'but of these love… https://t.co/bb38cfigkD",145626605,126,621,22,2111,0,0
13249,811188731063500800,Tue Dec 20 12:37:19 +0000 2016,@realDonaldTrump @mike_pence .........................Of NO Consequence!! You're not in the picture!! https://t.co/K8fSIRLid9,145626605,126,621,22,2111,0,0
13250,811188259367817216,Tue Dec 20 12:35:26 +0000 2016,"@realDonaldTrump @Franklin_Graham Franklin and the Evangelicals put you on top! NOW let's see what Jesus says!  ""Do… https://t.co/vZpmlFTZIg",145626605,126,621,22,2111,0,0
13251,811183619054194688,Tue Dec 20 12:17:00 +0000 2016,"@realDonaldTrump Does it include all Americans or just those you like? Is color of skin, religion, political party,… https://t.co/ta18o6ytYk",145626605,126,621,22,2111,0,0
13252,811182563020668928,Tue Dec 20 12:12:48 +0000 2016,"@realDonaldTrump Like @JoeNBC said today, changing thinking may need the Stalin strategy, with Putin playing his pa… https://t.co/S9ysupSv90",145626605,126,621,22,2111,0,0
13253,811181123283861505,Tue Dec 20 12:07:05 +0000 2016,"@realDonaldTrump Won with Comey, Putin,Fox, Joe Scarborough,Mika B., Alex Jones, Steve Bannon, Numerous Billionaire… https://t.co/4eSQaSldH5",145626605,126,621,22,2111,0,0
13254,811179906851831808,Tue Dec 20 12:02:15 +0000 2016,@thinkprogress Donald moves to leverage his power for personal gain!! If you  purchase a poisonous snake don't be u… https://t.co/zG8JExWPRi,145626605,126,621,22,2111,0,0
13255,810971434138955776,Mon Dec 19 22:13:51 +0000 2016,"@thinkprogress So it goes big time!!! BUT Where Does It END? A lair, crook and Evil! https://t.co/gvC8P5ECIb",145626605,126,621,22,2111,0,0
13256,810970517201190912,Mon Dec 19 22:10:13 +0000 2016,"ExxonMobil helped defeat Russia sanctions bill... ANY Congressman/woman who votes  lift sanctions votes for Putin,not USA and is guilty!!!",145626605,126,621,22,2111,0,0
13257,810968922447028224,Mon Dec 19 22:03:52 +0000 2016,@ezraklein There somethimg wrong that can be corrected!  This gentleman is unemployed and the unemployment rate is… https://t.co/Sg7R0QgLPw,145626605,126,621,22,2111,0,0
13258,810967521692184576,Mon Dec 19 21:58:18 +0000 2016,"@KeithOlbermann  I know where there are about 20,000,000 (37 % of Trump's voters) who already think positive about… https://t.co/M6IRvDCURh",145626605,126,621,22,2111,0,0
13259,810966402186223616,Mon Dec 19 21:53:51 +0000 2016,@LSGLA @MaddowBlog @mattmarkovich Rachael Maddox plus Joy Reid are among the few that tell us the truth in spite of… https://t.co/brN4QUbzON,145626605,126,621,22,2111,0,0
13260,810965515623604224,Mon Dec 19 21:50:20 +0000 2016,"@RightWingWatch Possible,if he lies most of the time about other people it's possible he lies about himself! In fac… https://t.co/jZqS1zqAYe",145626605,126,621,22,2111,1,0
13261,810964305659174912,Mon Dec 19 21:45:32 +0000 2016,@costareports Did you get him to pay for that great &amp; magnificent wall??,145626605,126,621,22,2111,0,0
13262,810963983578648576,Mon Dec 19 21:44:15 +0000 2016,@TheDemocrats He has been crooked and evil all his life!!! Do you really think he will PIVOT? If he does it will be… https://t.co/86VcZkIIJm,145626605,126,621,22,2111,0,0
13263,810963365585633280,Mon Dec 19 21:41:47 +0000 2016,@JoeNBC And usually wedon't have a belligerent foreign power intruding into our citizens right to elect the person… https://t.co/0hbTQ60XR4,145626605,126,621,22,2111,0,0
13264,810880487443103744,Mon Dec 19 16:12:28 +0000 2016,@thinkprogress That cheap shit stil serving that cheap shit??? https://t.co/JsLVxcyx7f,145626605,126,621,22,2111,0,0
13265,810876150977331200,Mon Dec 19 15:55:14 +0000 2016,"@CNN Study Alabama!!!!!  It's the  best example of what the 37% club &amp; Alt-Right means when they say ""take our coun… https://t.co/xp0xQGblRp",145626605,126,621,22,2111,0,0
13266,810875495751577600,Mon Dec 19 15:52:38 +0000 2016,"@CNN Where the States heroes are numerous, for instance George Wallace!!",145626605,126,621,22,2111,0,0
13267,810858914539573248,Mon Dec 19 14:46:44 +0000 2016,@Morning_Joe The Senate voted down a request for an authorization for the President! Joe S. has bombarded the… https://t.co/a5BQlmt87o,145626605,126,621,22,2111,0,0
13268,810857983521521664,Mon Dec 19 14:43:02 +0000 2016,"@Morning_Joe We'll let's look! Comey, Putin, Lying Trump, Joe &amp; Mika, Fox Fake News, a long line of Putin/Trump seg… https://t.co/MSFC7B4wBg",145626605,126,621,22,2111,0,0
13269,810856833590161412,Mon Dec 19 14:38:28 +0000 2016,@Morning_Joe @MittRomney Look at all those who have promoted Trump on MJOE! What a rogues gallery of CLOWNS! Retrea… https://t.co/iELUn16ouW,145626605,126,621,22,2111,0,0
13270,810855957903314945,Mon Dec 19 14:34:59 +0000 2016,"@Morning_Joe Mike Barnacle,180 turn to Trump last18 months! A writer of stolen news reports, you hitched your wagon… https://t.co/CW1w44dZUX",145626605,126,621,22,2111,0,0
13271,810854841320882176,Mon Dec 19 14:30:33 +0000 2016,"@Morning_Joe Where was those that opposed  your views since July? Very seldom appeared! Kinda like O"" Reilly &amp; Hann… https://t.co/YgXSfHpCpf",145626605,126,621,22,2111,0,0
13272,810853294902022144,Mon Dec 19 14:24:25 +0000 2016,'A huge non-story': /morning-joe via @msnbc Listen and decide if they are for TRUMP! Putin! Just like Hannity Show.,145626605,126,621,22,2111,0,0
13273,810852141686554624,Mon Dec 19 14:19:50 +0000 2016,"@Morning_Joe Mika your gig was over 6 years ago! Since  you've been compromised by Joe. Willie, and all guest  sele… https://t.co/2BFy22tJZz",145626605,126,621,22,2111,0,0
13274,810850658018541568,Mon Dec 19 14:13:56 +0000 2016,@Morning_Joe Tired!!  Weak!!   Mika is predictable!  Joe is a relic of the past! Phil Griffin owns it all! CNN COMO… https://t.co/qw5NacyZu1,145626605,126,621,22,2111,0,0
13275,810712477126234112,Mon Dec 19 05:04:51 +0000 2016,@realDonaldTrump  PLEASE try and be presidential &amp; please don't forget my grandskids https://t.co/RWETOJp3qT,145626605,126,621,22,2111,0,0
13276,810711783770062848,Mon Dec 19 05:02:06 +0000 2016,@KeithOlbermann @realDonaldTrump trivial answer!!!!!!! https://t.co/WIdtzCCYN5,145626605,126,621,22,2111,0,0
13277,810711456194891776,Mon Dec 19 05:00:48 +0000 2016,"@KeithOlbermann Unemployment Rate: NOV.
Wis...4.1 --  Ohio --4.9......Mich--4.9......Penn -- 5.7..CHECH… https://t.co/huJ4q93RWP",145626605,126,621,22,2111,0,0
13278,810710021713645570,Mon Dec 19 04:55:06 +0000 2016,@EJDionne If he lied about this:Unemployment rate-NOV:   Mich....4.9...Wis....4.1...Penn....5.7....Ohio....4.9 chec… https://t.co/Fjhd6c5VcW,145626605,126,621,22,2111,0,0
13279,810708297313566720,Mon Dec 19 04:48:14 +0000 2016,@politico @POLITICOMag Who knows.........................How much does Trump owe Russia...................no tax re… https://t.co/LfOv8BfZcM,145626605,126,621,22,2111,0,0
13280,810707792252272644,Mon Dec 19 04:46:14 +0000 2016,"Nov. unemployment rate:      Mich: 4.9........Penn 5.7.......Ohio 4.9.......Wis.....4.1

This info available to YOU… https://t.co/7lSsMVen6Q",145626605,126,621,22,2111,0,0
13281,810706291148595200,Mon Dec 19 04:40:16 +0000 2016,Unemployment Rates for States / Nov 2016....Penn-5.7 ---Mich---4.9---Ohio---4.9---Wis --4.1 source: US. Bureau of Labor -AVAILABLE TO YOU!,145626605,126,621,22,2111,0,0
13282,810705005149900802,Mon Dec 19 04:35:10 +0000 2016,"@BososSayWhat @NicolePettibone BadmoveVladimir! You just went up against 17 intelligence departments- America, a number in Europe,elsewhere!",145626605,126,621,22,2111,0,0
13283,810702855766241280,Mon Dec 19 04:26:37 +0000 2016,"@realDonaldTrump and they have some good unemployment rates!!

Wisconsin for Nov.  --  4.1%   Pennsylvania  -- 5.7… https://t.co/yTLLweR7QR",145626605,126,621,22,2111,0,0
13284,810702030532710400,Mon Dec 19 04:23:20 +0000 2016,"@realDonaldTrump       Pennsylvania Nov. unemployment rate...................5.7%
Did you know that? You people got… https://t.co/QQWElSWTfc",145626605,126,621,22,2111,0,0
13285,810701273335005184,Mon Dec 19 04:20:20 +0000 2016,"@realDonaldTrump the difference the election results are not the opposite!
And Cia-FBI and 15 other agencies say th… https://t.co/GBJyonIIWf",145626605,126,621,22,2111,0,0
13286,810700408037539841,Mon Dec 19 04:16:54 +0000 2016,"@realDonaldTrump @mike_pence     
Nov. unemployment Penn:  5.7- Mich 4.9- Ohio- 4.9 Wis--4.1
Check in 2017Nov. https://t.co/GwFKPkQlqi",145626605,126,621,22,2111,0,0
13287,810697262808596480,Mon Dec 19 04:04:24 +0000 2016,@realDonaldTrump @mike_pence @ScottWalker @SpeakerRyan @PRyan @wisgop SINCE UNEMPLOYMENT RATE IS 4.6 TODAY WHAT IS… https://t.co/MP9n9rgR2l,145626605,126,621,22,2111,0,0
13288,810696479555911680,Mon Dec 19 04:01:17 +0000 2016,@realDonaldTrump @BillGates @JimBrownNFL32 Everybody but the garbage works have been in you office! Maybe them by b… https://t.co/j40Iuh6R63,145626605,126,621,22,2111,0,0
13289,810695905607294976,Mon Dec 19 03:59:00 +0000 2016,"@realDonaldTrump You think they did it as an honor? Did you NOT ready the caption?  Did you not check passed ""honor… https://t.co/zY58M6q3e0",145626605,126,621,22,2111,0,0
13290,810694210835845124,Mon Dec 19 03:52:16 +0000 2016,"@realDonaldTrump  You had told them it was done by a 400 pound man in a bed! Had to investigate, you know scales,et… https://t.co/z5yYaRaMCg",145626605,126,621,22,2111,0,0
13291,810693839858139137,Mon Dec 19 03:50:48 +0000 2016,@realDonaldTrump I agree that it is not so complex!   Just do it illegally! That's not complicated!!,145626605,126,621,22,2111,0,0
13292,810693501159665664,Mon Dec 19 03:49:27 +0000 2016,@realDonaldTrump  Winners!!! Got a big jet though! https://t.co/LFa18EqNxW,145626605,126,621,22,2111,0,0
13293,810680779193860096,Mon Dec 19 02:58:54 +0000 2016,"@realDonaldTrump No! The one you called for yourself! We are going to be in your face for 4 years! 68,000,000! It a… https://t.co/ucBwU9kGnF",145626605,126,621,22,2111,0,0
13294,810679936952442884,Mon Dec 19 02:55:33 +0000 2016,@realDonaldTrump You have fooled fools but not civic informed US citizens! Going to have to live with all of us for… https://t.co/Z2RsBpkKet,145626605,126,621,22,2111,0,0
13295,810678004686979072,Mon Dec 19 02:47:52 +0000 2016,"@realDonaldTrump You'll not do anything for my grandkids!They are 13 thru 20! Alt-Right is not for them, Putin is n… https://t.co/348NNRBnqn",145626605,126,621,22,2111,0,0
13296,810676911793913856,Mon Dec 19 02:43:32 +0000 2016,"@GOP Will be authored by Generals, Billionaires, Fox Contributors, ALT-Right voices, Putins propaganda, and a sick… https://t.co/MZ4PigrUqm",145626605,126,621,22,2111,0,0
13297,810675656107393024,Mon Dec 19 02:38:32 +0000 2016,"@GOP Trump talks like a man that never grew up, petty, bullying, lashing out, unable to converse in a normal way!!… https://t.co/GndRK1k3Ev",145626605,126,621,22,2111,0,0
13298,810524268249448448,Sun Dec 18 16:36:59 +0000 2016,"@PatMcRotch @Resistance2020 @SpeakerRyan Third wife, proud are you? https://t.co/jhxkNkuhvi",145626605,126,621,22,2111,0,0
13299,810523090656645120,Sun Dec 18 16:32:18 +0000 2016,@Lawrence Joe&amp; Mika have committed vial action that journalism can't survive for long! When will they be gone? Ever… https://t.co/U6DCFSBGeO,145626605,126,621,22,2111,0,0
13300,810520569955356672,Sun Dec 18 16:22:17 +0000 2016,"⚡️ “Trump makes 'unpresidented' spelling error ”

https://t.co/KcoDJv3vPP Spelling error OR error in judgement!Whic… https://t.co/NZSGOLTSrU",145626605,126,621,22,2111,0,0
13301,810519269981167616,Sun Dec 18 16:17:07 +0000 2016,"https://t.co/nKH7dKD83j
Fake News NO !  Russian propaganda sent to US Citizens by Wikileaks, Fox News!",145626605,126,621,22,2111,0,0
13302,810517940630077440,Sun Dec 18 16:11:50 +0000 2016,"@inklake @rolandsmartin  If your are an informed citizen, not a civic ignorant person, this picture should make you… https://t.co/8BT6UB1yrm",145626605,126,621,22,2111,2,0
13303,810515540221562880,Sun Dec 18 16:02:18 +0000 2016,"Presidential Daily Brief: Trump determined to strike in U.S. https://t.co/ElDv3Zh78U  TRUMP PLAN,after US is attacked blame someone else!",145626605,126,621,22,2111,0,0
13304,810513699521830912,Sun Dec 18 15:54:59 +0000 2016,@jayrosen_nyu @rolandsmartin Way Russia/Putin do it! Hannity- Joe Scarborough are examples of Trump's new press pro… https://t.co/kEQ0lCI8bg,145626605,126,621,22,2111,1,0
13305,810512825361825792,Sun Dec 18 15:51:30 +0000 2016,"@CNET Compare this man to Trump. Watched his funeral, completely distracted by thoughts of difference between them!… https://t.co/phQ0YlwQGj",145626605,126,621,22,2111,0,0
13306,810511710452940800,Sun Dec 18 15:47:05 +0000 2016,"https://t.co/C1ciTiPLdy   WAKE UP YOU""LL",145626605,126,621,22,2111,0,0
13307,810510570046849025,Sun Dec 18 15:42:33 +0000 2016,"Putin’s Revenge https://t.co/Hg3eIvGYQr

 A murderer ,dictator, killer of reporters and worth $85,000,000,000 on salary of $139,000 annual!",145626605,126,621,22,2111,0,0
13308,810509297440460805,Sun Dec 18 15:37:29 +0000 2016,Putin’s Revenge https://t.co/Hg3eIvGYQr   Why Putin like Trump? What is the four year plan for the Trump/Putin relationship?,145626605,126,621,22,2111,0,0
13309,810507438520725510,Sun Dec 18 15:30:06 +0000 2016,@MSNBC AND that includes the parade of clowns that have been going up to Trump's suite this past month! https://t.co/Qj9EvyPpg4,145626605,126,621,22,2111,0,0
13310,810506285770743808,Sun Dec 18 15:25:31 +0000 2016,@TheDailyEdge and 37% of Trump voters think highly of Putin! Sounds like they follow FOX! https://t.co/dwamiAhS7D,145626605,126,621,22,2111,0,0
13311,810505798430363653,Sun Dec 18 15:23:35 +0000 2016,"@CNN Where do you find this type of person?  Heard it was at the Trump University!
Don't they know it swindled thousands people,then closed?",145626605,126,621,22,2111,0,0
13312,810504820557840384,Sun Dec 18 15:19:42 +0000 2016,@woodruffbets Trump &amp; Nato in the same sentence!!!!! He thinks Nato means VOTE in Russian! https://t.co/W4lAnNRJgx,145626605,126,621,22,2111,0,0
13313,810501867449028608,Sun Dec 18 15:07:58 +0000 2016,@thinkprogress What a twisted mind!! https://t.co/0h33dU0ZMa,145626605,126,621,22,2111,0,0
13314,810294892782088192,Sun Dec 18 01:25:31 +0000 2016,The Crowdsourced Guide to Fighting Trump’s Agenda https://t.co/V2xoXeb3XU via @newyorker,145626605,126,621,22,2111,0,0
13315,810291054431924224,Sun Dec 18 01:10:16 +0000 2016,@AntoniaQuestPho Sold his soul and then got embarrassed!!! https://t.co/2g3n7b1PD5,145626605,126,621,22,2111,0,0
13316,810286541557866496,Sun Dec 18 00:52:20 +0000 2016,@AntoniaQuestPho Pipeline tothe tower? Is Putin partowner? You guy sure did job for him! Had to quit watching whenr… https://t.co/9gVf5FgnDj,145626605,126,621,22,2111,0,0
13317,810281970588590081,Sun Dec 18 00:34:10 +0000 2016,@igggie1 @Fusion He is all about himself in a very evil way!!! https://t.co/r1S8pl5gPp,145626605,126,621,22,2111,3,0
13318,810281222610030593,Sun Dec 18 00:31:12 +0000 2016,@theGrio 37 per centers for Trump &amp; Putin! Some of Bannon's buddies!! https://t.co/xNPJo185mc,145626605,126,621,22,2111,0,0
13319,810281222610030593,Sun Dec 18 00:31:12 +0000 2016,@theGrio 37 per centers for Trump &amp; Putin! Some of Bannon's buddies!! https://t.co/xNPJo185mc,145626605,126,621,22,2111,0,0
13320,810279087667290116,Sun Dec 18 00:22:43 +0000 2016,@JasonMillerinDC What a lie!  Almost everyone watches truthful news sometime! This is just a transparent lie by a t… https://t.co/y7esSFEJo5,145626605,126,621,22,2111,0,0
